S-24D Google 4  0.4066 S:124, I:3, D:143 
S-24D Kaldi 4  0.2229 S:87, I:25, D:36 
S-24D Google 5  0.4370 S:118, I:7, D:104 
S-24D Kaldi 5  0.2615 S:71, I:16, D:50 
S-24D Google 6  0.4706 S:17, I:0, D:23 
S-24D Kaldi 6  0.2118 S:10, I:0, D:8 
S-24D Google 7  0.5397 S:23, I:1, D:10 
S-24D Kaldi 7  0.4127 S:15, I:7, D:4 
S-24D Google 8  0.2787 S:5, I:0, D:12 
S-24D Kaldi 8  0.2131 S:7, I:1, D:5 
S-24D Google 9  0.5610 S:52, I:2, D:38 
S-24D Kaldi 9  0.3354 S:34, I:15, D:6 
S-24D Google 10  0.4699 S:16, I:0, D:23 
S-24D Kaldi 10  0.2048 S:10, I:3, D:4 
S-24D Google 11  0.4955 S:23, I:1, D:31 
S-24D Kaldi 11  0.3514 S:24, I:3, D:12 


Kaldi WER Average:  0.2783, Kaldi WER Standard Deviation:  0.1071 
Google WER Average:  0.4127, Google WER Standard Deviation:  0.1266 
By looking at the mean and standard deviation we got for Kaldi and Google, we can tell that Kaldi has smaller mean and standard deviation. 
In this case, Kaldi seems to perform better than Google on our data as it has smaller mean, and the kaldi is less variable because of the smaller standard deviation. 
By manually examining the transcript files, I found that Google always tries to produce a more complete and readable sentence by ignoring non-word terms, which means many entries like 'umm', <LG> or <BR> in the original transcripts will be ignored in the Google transcripts, causing the high deletion errors and substitution errores. 
And Kaldi has terms like [laughter] or [noise], sometimes those terms are used to replace the terms likes <BR> <LG> in the reference, this might related to the substitution error. 
